"codgeo";"libgeo";"no_indic";"ODD1";"Cible1";"ODD2";"Cible2";"type_var";"variable";"sous_champ";"A2025";"A2024";"A2023";"A2022";"A2021";"A2020";"A2019";"A2018";"A2017";"A2016";"A2015";"A2014";"A2013";"A2012";"A2011";"A2010";"A2009";"A2008";"A2007";"A2006";"A2005";"A2004";"A2003";"A2002";"A2001";"A2000";"A1999";"A1998";"A1997";"A1996";"A1995";"A1994";"A1993";"A1992";"A1991";"A1990";"A1989";"A1988";"A1987";"A1986";"A1985";"A1984";"A1983";"A1982"
"94";"Corse";"i062";"9";"9.1";"";"";"c";"nb_depl_dom_trav";"deux_roues";;;;;5885;;;;;;5341;;;;;4909;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"c";"nb_depl_dom_trav";"velo";;;;;803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"c";"nb_depl_dom_trav";"deux_roues_mot";;;;;5081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"c";"nb_depl_dom_trav";"pied";;;;;10448;;;;;;10571;;;;;11590;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"c";"nb_depl_dom_trav";"sans_transp";;;;;5124;;;;;;5611;;;;;5525;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"tec";;;;;2.42;;;;;;2.46;;;;;2.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"voiture";;;;;82.39;;;;;;80.82;;;;;79.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"deux_roues";;;;;4.17;;;;;;4.15;;;;;3.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"deux_roues_mot";;;;;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"velo";;;;;0.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"pied";;;;;7.4;;;;;;8.21;;;;;9.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i062";"9";"9.1";"";"";"i";"part_depl_dom_trav";"sans_transp";;;;;3.63;;;;;;4.36;;;;;4.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;3;3;;3;;3;;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;21;21;;21;;21;;21;21;21;21;21;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;4;4;;4;;4;;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;5;5;;5;;5;;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;34;34;;34;;34;;34;34;34;34;34;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;2;2;;2;;2;;2;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;5;5;;5;;5;;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;21;21;;21;;21;;21;19;16;16;16;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;4;4;;4;;4;;4;4;4;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;24;24;;24;;24;;24;24;24;24;24;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;2;2;;2;;2;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;5;5;;5;;5;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;1;1;;1;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;0;0;;0;;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;8;8;;8;;8;;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;37;37;;37;;37;;37;37;37;34;34;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;79;79;;111;;111;;111;109;109;105;105;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;9;9;;9;;9;;9;9;9;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1124;1124;;1124;;1124;;1124;1124;1124;618;618;618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;214;214;;214;;215;;215;215;215;215;215;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;97;98;;98;;98;;98;98;98;98;98;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;100;72;;89;;84;;79;76;76;75;75;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;178;106;;106;;43;;43;42;42;42;42;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;995;919;;919;;917;;883;883;883;880;880;647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;89;89;;89;;89;;82;82;82;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;282;282;;273;;273;;273;268;268;199;219;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;56;56;;101;;101;;100;95;95;92;91;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;27;27;;16;;16;;16;16;16;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1445;1445;;1454;;1454;;1456;1456;1433;1028;872;872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;11;11;;12;;12;;6;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;38;38;;39;;39;;14;14;14;19;19;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;108;108;;108;;108;;96;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;111;111;;148;;148;;143;143;142;188;188;132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;223;223;;60;;60;;60;60;60;56;56;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1520;1229;;1228;;1228;;1218;1121;1120;1082;1082;816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;151;151;;151;;151;;151;151;151;58;58;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;4;4;;4;;4;;891;4;4;891;956;956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;647;646;;647;;647;;647;647;647;647;647;647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;171;171;;274;;274;;274;274;274;265;266;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;53;53;;53;;53;;53;53;53;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;13;13;;13;;13;;13;13;13;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1322;1322;;1322;;1322;;1322;1322;1322;1322;1325;1325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;77;77;;86;;86;;86;86;86;75;74;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;556;556;;531;;529;;526;524;525;530;505;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;839;839;;587;;73;;73;73;73;58;58;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;157;157;;213;;207;;207;207;207;194;185;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;5;5;;5;;5;;5;5;5;0;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;148;148;;120;;97;;97;79;79;78;69;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;3004;3004;;2510;;2330;;2330;2251;2251;2186;2110;2110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;56;27;;14;;14;;14;14;14;14;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;108;102;;90;;89;;89;89;89;89;83;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;77;75;;63;;62;;62;62;62;59;59;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;6;;6;;6;6;6;6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;25;25;;4;;4;;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1191;1190;;773;;773;;771;771;773;773;518;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;5;5;;5;;5;;5;5;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;140;140;;126;;126;;126;126;113;69;69;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;40;40;;91;;91;;91;91;91;84;74;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;3;3;;3;;3;;3;3;3;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;439;439;;439;;439;;439;439;439;302;280;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;10;12;;17;;150;;150;150;150;138;145;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;611;611;;565;;617;;617;617;617;606;605;517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;203;203;;132;;242;;242;242;242;240;241;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;0;0;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;116;116;;46;;47;;47;47;47;36;35;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;2186;2186;;1741;;1787;;1787;1787;1787;1543;1543;1250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;157;93;;7;;7;;7;7;7;7;7;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;1058;903;;895;;895;;895;895;895;894;894;889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;0;1;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ind";;;170;136;;142;;146;;146;146;146;146;146;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"min";;;55;18;;0;;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"nuc";;;51;52;;39;;39;;39;39;39;39;39;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"tmd";;;1889;1822;;1573;;1568;;1568;1563;1563;1520;1520;1497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"ami";;;234;217;;199;;194;;205;132;132;91;92;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"bar";;;892;892;;873;;873;;877;888;888;890;903;902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"eng";;;80;80;;71;;71;;71;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i067";"9";"9.4";"11";"11.5";"i";"risq_tech_com";"etd";;;473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
